timestamp,last_price,bid_price,ask_price,bid_volume,ask_volume,volume_24h,high_24h,low_24h,change_24h,price_change_24h,bid_ask_spread,change_24h_normalized,spread_percentage,trend
2025-05-14 20:44:48,103742.9,103730.69,103730.7,0.00735,4.95574,2053904477.6965277,104976.25,102811.32,0.125,129.06,-0.00999999999476131,0.00125,-9.6392138592244e-06,bullish
2025-05-14 20:44:50,103710.12,103695.92,103695.93,0.00118,4.9477,2054132463.4365757,104976.25,102811.32,0.093,96.28,-0.00999999999476131,0.0009299999999999999,-9.642260557370207e-06,bullish
2025-05-14 20:44:52,103692.3,103692.3,103692.31,0.62449,2.26922,2054161388.7021108,104976.25,102811.32,0.082,85.21,-0.00999999999476131,0.00082,-9.643917624318594e-06,bullish
2025-05-14 20:44:54,103692.3,103703.6,103703.61,8.03023,0.86734,2054081724.712636,104976.25,102811.32,0.098,101.5,-0.00999999999476131,0.00098,-9.643917624318594e-06,bullish
2025-05-14 20:44:56,103718.03,103718.02,103718.03,3.02401,1.93542,2054148212.5781279,104976.25,102811.32,0.123,127.23,-0.00999999999476131,0.00123,-9.641525195533804e-06,bullish
2025-05-14 20:44:58,103717.25,103701.5,103701.51,2.61312,3.95943,2054209853.1330626,104976.25,102811.32,0.122,126.45,-0.00999999999476131,0.00122,-9.64159770410545e-06,bullish
2025-05-14 20:45:00,103701.51,103718.02,103718.03,2.79212,0.00747,2054244838.5293808,104976.25,102811.32,0.107,110.71,-0.00999999999476131,0.00107,-9.643061122987804e-06,bullish
2025-05-14 20:45:02,103780.0,103779.99,103780.0,2.13983,1.76232,2054633304.3794134,104976.25,102811.32,0.183,189.2,-0.00999999999476131,0.00183,-9.635767965659386e-06,bullish
2025-05-14 20:45:04,103779.99,103785.18,103785.19,3.91107,0.23152,2054601291.272271,104976.25,102811.32,0.175,181.72,-0.010000000009313226,0.0017499999999999998,-9.635768908161608e-06,bullish
2025-05-14 20:45:06,103784.48,103780.74,103780.75,2.39064,0.01614,2054707677.4943078,104976.25,102811.32,0.18,186.52,-0.00999999999476131,0.0018,-9.635352024465808e-06,bullish
2025-05-14 20:45:08,103780.75,103780.74,103780.75,2.07149,4.48969,2054809829.4847736,104976.25,102811.32,0.185,191.93,-0.00999999999476131,0.00185,-9.635698330144377e-06,bullish
2025-05-14 20:45:10,103761.9,103759.03,103759.04,2.7721,2.8509,2055710401.3840535,104976.25,102811.32,0.2,206.7,-0.00999999999476131,0.002,-9.637448808051232e-06,bullish
2025-05-14 20:45:12,103759.03,103759.03,103759.04,2.2969,0.08405,2055716069.8807783,104976.25,102811.32,0.199,205.83,-0.00999999999476131,0.00199,-9.637715382228719e-06,bullish
2025-05-14 20:45:14,103769.34,103727.04,103727.05,2.22858,2.2375,2055724028.528748,104976.25,102811.32,0.209,216.14,-0.010000000009313226,0.00209,-9.636757841298043e-06,bullish
2025-05-14 20:45:16,103727.05,103727.04,103727.05,0.02966,3.57649,2055982764.0244899,104976.25,102811.32,0.168,173.84,-0.010000000009313226,0.00168,-9.640686792223653e-06,bullish
2025-05-14 20:45:18,103720.0,103714.28,103714.29,0.74257,3.42829,2055939498.6870272,104976.25,102811.32,0.188,194.51,-0.00999999999476131,0.00188,-9.641342069766015e-06,bullish
2025-05-14 20:45:20,103714.29,103692.3,103692.31,3.00952,1.15684,2055928478.2054465,104976.25,102811.32,0.184,190.49,-0.00999999999476131,0.00184,-9.641872874761338e-06,bullish
2025-05-14 20:45:22,103690.02,103700.0,103700.01,3.93068,2.31694,2055799490.2205985,104976.25,102811.32,0.178,184.57,-0.00999999999476131,0.00178,-9.64412968071692e-06,bullish
2025-05-14 20:45:25,103705.0,103700.0,103700.01,4.60232,2.09067,2056491387.391927,104976.25,102811.32,0.198,205.0,-0.00999999999476131,0.00198,-9.642736603598004e-06,bullish
2025-05-14 20:45:27,103672.73,103687.85,103687.86,1.01648,7.06192,2056901024.56935,104976.25,102811.32,0.162,167.28,-0.00999999999476131,0.0016200000000000001,-9.645738078626183e-06,bullish
2025-05-14 20:45:29,103680.0,103664.53,103664.54,3.15336,2.64337,2058350140.9776556,104976.25,102811.32,0.174,180.0,-0.00999999999476131,0.0017399999999999998,-9.645061723342313e-06,bullish
2025-05-14 20:45:31,103674.66,103697.46,103697.47,5.98555,0.01346,2059864545.4467628,104976.25,102811.32,0.175,181.25,-0.00999999999476131,0.0017499999999999998,-9.645558514261161e-06,bullish
2025-05-14 20:45:33,103704.23,103714.28,103714.29,0.07332,3.60167,2059908119.6677477,104976.25,102811.32,0.204,210.81,-0.00999999999476131,0.0020399999999999997,-9.642808200553931e-06,bullish
2025-05-14 20:45:35,103714.28,103717.0,103717.01,6.66276,0.01214,2059927522.3639588,104976.25,102811.32,0.199,206.13,-0.00999999999476131,0.00199,-9.641873804418553e-06,bullish
2025-05-14 20:45:37,103732.79,103746.03,103746.04,1.36271,5.48647,2060179857.8444674,104976.25,102811.32,0.207,214.71,-0.00999999999476131,0.00207,-9.640153315804299e-06,bullish
2025-05-14 20:45:39,103746.03,103732.0,103732.01,3.033,2.89696,2060251272.919052,104976.25,102811.32,0.206,213.25,-0.00999999999476131,0.0020599999999999998,-9.638923045789137e-06,bullish
2025-05-14 20:45:41,103750.61,103727.89,103727.9,0.94717,5.38832,2060446981.1216426,104976.25,102811.32,0.21,217.83,-0.00999999999476131,0.0021,-9.638497542097642e-06,bullish
2025-05-14 20:45:43,103720.01,103736.83,103736.84,5.62992,1.06994,2059929439.862569,104976.25,102811.32,0.204,211.46,-0.00999999999476131,0.0020399999999999997,-9.641341140211335e-06,bullish
2025-05-14 20:45:45,103746.84,103752.83,103752.84,2.88873,2.15337,2060041372.288284,104976.25,102811.32,0.232,240.45,-0.00999999999476131,0.00232,-9.638847790218296e-06,bullish
2025-05-14 20:45:47,103733.0,103733.0,103733.01,8.33243,5.18358,2060451445.426899,104976.25,102811.32,0.237,244.93,-0.00999999999476131,0.0023699999999999997,-9.640133800007048e-06,bullish
2025-05-14 20:45:50,103727.82,103727.82,103727.83,1.08499,3.61515,2061171071.4001322,104976.25,102811.32,0.239,247.53,-0.00999999999476131,0.0023899999999999998,-9.640615212737827e-06,bullish
2025-05-14 20:45:52,103740.0,103740.0,103740.01,5.45012,3.34898,2062143187.444491,104976.25,102811.32,0.264,272.85,-0.00999999999476131,0.00264,-9.639483318644023e-06,bullish
2025-05-14 20:45:54,103742.47,103747.99,103748.0,4.30432,2.76807,2062283339.282324,104976.25,102811.32,0.257,266.0,-0.00999999999476131,0.0025700000000000002,-9.639253812600867e-06,bullish
2025-05-14 20:45:56,103747.99,103769.59,103769.6,7.11923,0.20879,2062618520.9517443,104976.25,102811.32,0.262,271.51,-0.010000000009313226,0.00262,-9.638740961934035e-06,bullish
2025-05-14 20:45:58,103769.6,103761.9,103761.91,0.94041,1.69673,2063097862.8781042,104976.25,102811.32,0.283,293.12,-0.010000000009313226,0.0028299999999999996,-9.636733695912123e-06,bullish
2025-05-14 20:46:00,103761.9,103769.58,103769.59,5.52218,0.47774,2063014664.2903101,104976.25,102811.32,0.265,274.22,-0.00999999999476131,0.00265,-9.637448808051232e-06,bullish
2025-05-14 20:46:02,103755.01,103755.0,103755.01,8.31448,0.0437,2063099327.1388464,104976.25,102811.32,0.258,267.34,-0.00999999999476131,0.0025800000000000003,-9.63808879663865e-06,bullish
2025-05-14 20:46:04,103755.0,103755.0,103755.01,7.50242,2.99499,2063045450.9090557,104976.25,102811.32,0.254,262.95,-0.00999999999476131,0.00254,-9.638089725566297e-06,bullish
2025-05-14 20:46:06,103740.0,103723.83,103723.84,3.79093,2.20772,2064136809.6171236,104976.25,102811.32,0.252,261.21,-0.00999999999476131,0.00252,-9.639483318644023e-06,bullish
2025-05-14 20:46:08,103723.83,103723.83,103723.84,0.85692,2.41239,2064865099.947355,104976.25,102811.32,0.224,231.93,-0.00999999999476131,0.0022400000000000002,-9.640986063435288e-06,bullish
2025-05-14 20:46:10,103723.83,103723.83,103723.84,5.19811,0.39179,2064784480.1594322,104976.25,102811.32,0.237,245.04,-0.00999999999476131,0.0023699999999999997,-9.640986063435288e-06,bullish
2025-05-14 20:46:12,103727.77,103737.89,103737.9,6.4359,1.08997,2064807103.8399997,104976.25,102811.32,0.226,234.28,-0.00999999999476131,0.00226,-9.640619859813154e-06,bullish
2025-05-14 20:46:14,103737.89,103720.02,103720.03,1.61978,3.25117,2065160537.6740944,104976.25,102811.32,0.236,244.41,-0.00999999999476131,0.0023599999999999997,-9.639679383069494e-06,bullish
2025-05-14 20:46:16,103720.02,103720.02,103720.03,2.37242,2.43282,2065111816.039453,104976.25,102811.32,0.235,242.98,-0.00999999999476131,0.0023499999999999997,-9.641340210656833e-06,bullish
2025-05-14 20:46:18,103720.03,103720.02,103720.03,0.85828,2.97735,2065113295.6380913,104976.25,102811.32,0.235,242.98,-0.00999999999476131,0.0023499999999999997,-9.641339281102512e-06,bullish
2025-05-14 20:46:20,103693.07,103584.94,103584.95,0.00182,0.13854,2065169775.1877475,104976.25,102811.32,0.209,216.02,-0.00999999999476131,0.00209,-9.643846010887043e-06,bullish
2025-05-14 20:46:22,103539.0,103553.69,103553.7,4.73242,2.57087,2069194746.3020198,104976.25,102811.32,0.036,37.54,-0.00999999999476131,0.00035999999999999997,-9.658196423339331e-06,bullish
2025-05-14 20:46:24,103564.17,103558.99,103559.0,4.41784,0.11971,2069437302.3534112,104976.25,102811.32,0.061,62.72,-0.00999999999476131,0.00061,-9.655849117278023e-06,bullish
2025-05-14 20:46:26,103574.09,103576.43,103576.44,2.62519,0.72826,2069618527.6611996,104976.25,102811.32,0.066,67.93,-0.010000000009313226,0.00066,-9.654924324522886e-06,bullish
2025-05-14 20:46:28,103576.43,103590.25,103590.26,3.26707,2.5694,2070271897.5675032,104976.25,102811.32,0.082,85.32,-0.00999999999476131,0.00082,-9.654706186302532e-06,bullish
2025-05-14 20:46:30,103605.14,103615.96,103615.97,4.48831,3.40822,2070315334.3130896,104976.25,102811.32,0.121,125.13,-0.00999999999476131,0.00121,-9.652030772567183e-06,bullish
2025-05-14 20:46:32,103620.72,103648.16,103648.17,4.83627,2.49981,2070493540.397997,104976.25,102811.32,0.136,140.71,-0.00999999999476131,0.00136,-9.650579531546693e-06,bullish
2025-05-14 20:46:34,103648.16,103648.16,103648.17,4.55874,1.82741,2070540903.9035285,104976.25,102811.32,0.156,161.73,-0.00999999999476131,0.00156,-9.64802461979191e-06,bullish
2025-05-14 20:46:36,103668.89,103673.49,103673.5,0.24317,5.13998,2070703504.0340526,104976.25,102811.32,0.183,188.88,-0.00999999999476131,0.00183,-9.646095366470414e-06,bullish
2025-05-14 20:46:38,103673.49,103667.76,103667.77,4.08706,1.60612,2070761036.5112169,104976.25,102811.32,0.189,195.33,-0.010000000009313226,0.00189,-9.645667382580857e-06,bullish
2025-05-14 20:46:40,103674.53,103699.99,103700.0,5.42512,2.61557,2070684409.8394356,104976.25,102811.32,0.217,224.53,-0.00999999999476131,0.00217,-9.64557060906021e-06,bullish
2025-05-14 20:46:42,103720.73,103720.73,103720.74,7.26034,1.5288,2070117180.5341363,104976.25,102811.32,0.312,322.47,-0.010000000009313226,0.00312,-9.641274226775329e-06,bullish
2025-05-14 20:46:44,103720.74,103720.73,103720.74,2.77287,3.32565,2070180600.1593182,104976.25,102811.32,0.276,285.25,-0.010000000009313226,0.0027600000000000003,-9.64127329723373e-06,bullish
2025-05-14 20:46:46,103715.24,103715.24,103715.25,2.68381,2.74047,2070325877.4441211,104976.25,102811.32,0.266,275.24,-0.00999999999476131,0.00266,-9.641784558143344e-06,bullish
2025-05-14 20:46:48,103717.34,103719.99,103720.0,4.69034,0.18545,2069850363.8283782,104976.25,102811.32,0.264,272.97,-0.00999999999476131,0.00264,-9.641589337676141e-06,bullish
2025-05-14 20:46:51,103722.88,103722.88,103722.89,2.46321,4.11483,2069888957.5577888,104976.25,102811.32,0.266,275.42,-0.00999999999476131,0.00266,-9.641074365425748e-06,bullish
2025-05-14 20:46:52,103728.08,103751.11,103751.12,6.03701,1.30849,2069914303.9896119,104976.25,102811.32,0.271,280.62,-0.00999999999476131,0.00271,-9.640591048018348e-06,bullish
2025-05-14 20:46:54,103756.5,103740.0,103740.01,3.27415,3.75676,2070096141.6634862,104976.25,102811.32,0.299,309.04,-0.00999999999476131,0.00299,-9.637950388420302e-06,bullish
2025-05-14 20:46:57,103737.12,103730.08,103730.09,0.74837,6.88291,2070132530.854638,104976.25,102811.32,0.28,289.66,-0.00999999999476131,0.0028000000000000004,-9.639750934632956e-06,bullish
2025-05-14 20:46:59,103719.71,103715.25,103715.26,2.40255,5.83091,2070041407.8365722,104976.25,102811.32,0.232,239.71,-0.00999999999476131,0.00232,-9.641369026929704e-06,bullish
2025-05-14 20:47:01,103693.95,103671.74,103671.75,0.16169,3.72359,2070265935.2362053,104976.25,102811.32,0.207,213.95,-0.00999999999476131,0.00207,-9.64376416826759e-06,bullish
2025-05-14 20:47:03,103672.36,103672.36,103672.37,3.40441,2.66122,2070318063.4830894,104976.25,102811.32,0.186,192.37,-0.00999999999476131,0.0018599999999999999,-9.6457725036464e-06,bullish
2025-05-14 20:47:05,103668.37,103668.37,103668.38,3.69658,1.8146,2070324857.1094778,104976.25,102811.32,0.182,188.37,-0.010000000009313226,0.00182,-9.646143765271149e-06,bullish
2025-05-14 20:47:07,103688.62,103687.87,103687.88,0.0102,7.62785,2070349368.0459306,104976.25,102811.32,0.202,208.62,-0.010000000009313226,0.00202,-9.644259909441582e-06,bullish
2025-05-14 20:47:09,103684.75,103684.5,103684.51,3.36635,1.17022,2070392812.1817727,104976.25,102811.32,0.184,190.72,-0.00999999999476131,0.00184,-9.644619864311108e-06,bullish
2025-05-14 20:47:11,103692.75,103702.78,103702.79,9.84132,0.0019,2070440762.1894531,104976.25,102811.32,0.192,198.72,-0.00999999999476131,0.00192,-9.643875772183986e-06,bullish
2025-05-14 20:47:13,103716.55,103716.55,103716.56,4.9329,1.97492,2070551953.1032987,104976.25,102811.32,0.212,219.36,-0.00999999999476131,0.00212,-9.64166277682907e-06,bullish
2025-05-14 20:47:15,103717.67,103726.68,103726.69,4.7832,0.01015,2070445876.0032463,104976.25,102811.32,0.243,251.7,-0.010000000009313226,0.00243,-9.641558674923207e-06,bullish
2025-05-14 20:47:17,103733.68,103733.67,103733.68,1.40111,5.41194,2070375146.286854,104976.25,102811.32,0.265,273.67,-0.00999999999476131,0.00265,-9.640070606539083e-06,bullish
2025-05-14 20:47:19,103733.68,103746.03,103746.04,1.7207,3.26158,2070357632.7245786,104976.25,102811.32,0.277,286.14,-0.00999999999476131,0.0027700000000000003,-9.640070606539083e-06,bullish
2025-05-14 20:47:21,103743.61,103740.0,103740.01,1.03644,7.97364,2070454681.3091948,104976.25,102811.32,0.286,296.07,-0.00999999999476131,0.0028599999999999997,-9.63914789042073e-06,bullish
2025-05-14 20:47:23,103668.37,103668.37,103668.38,3.73164,2.96511,2070772706.524608,104976.25,102811.32,0.213,220.83,-0.010000000009313226,0.00213,-9.646143765271149e-06,bullish
2025-05-14 20:47:26,103666.9,103668.37,103668.38,4.90619,0.35633,2070800289.4152238,104976.25,102811.32,0.212,219.37,-0.010000000009313226,0.00212,-9.6462805479022e-06,bullish
2025-05-14 20:47:28,103674.63,103689.1,103689.11,4.59713,2.46239,2070933663.4765894,104976.25,102811.32,0.221,228.15,-0.00999999999476131,0.00221,-9.645561305365941e-06,bullish
2025-05-14 20:47:30,103698.86,103704.03,103704.04,4.60111,1.52317,2070964523.8709216,104976.25,102811.32,0.244,252.39,-0.00999999999476131,0.00244,-9.643307549148863e-06,bullish
2025-05-14 20:47:32,103704.03,103704.03,103704.04,3.27457,4.84825,2070994218.7136214,104976.25,102811.32,0.249,257.55,-0.00999999999476131,0.00249,-9.642826797339804e-06,bullish
2025-05-14 20:47:34,103685.02,103681.78,103681.79,0.00882,8.27071,2071029737.0494235,104976.25,102811.32,0.231,238.54,-0.00999999999476131,0.00231,-9.644594749329565e-06,bullish
2025-05-14 20:47:36,103681.78,103681.78,103681.79,3.63845,2.91258,2071049592.437494,104976.25,102811.32,0.234,241.77,-0.00999999999476131,0.00234,-9.644896137741183e-06,bullish
2025-05-14 20:47:38,103681.79,103687.71,103687.72,5.67596,0.17027,2071093746.1405747,104976.25,102811.32,0.234,241.78,-0.00999999999476131,0.00234,-9.644895207501059e-06,bullish
2025-05-14 20:47:40,103691.59,103691.59,103691.6,3.16973,3.5292,2071106532.3960228,104976.25,102811.32,0.253,261.92,-0.010000000009313226,0.00253,-9.643983672459092e-06,bullish
2025-05-14 20:47:42,103691.59,103691.59,103691.6,0.89884,6.24195,2071102029.077846,104976.25,102811.32,0.253,261.92,-0.010000000009313226,0.00253,-9.643983672459092e-06,bullish
2025-05-14 20:47:45,103682.53,103682.53,103682.54,2.83477,6.22702,2071182082.1464756,104976.25,102811.32,0.244,252.86,-0.00999999999476131,0.00244,-9.644826370229691e-06,bullish
2025-05-14 20:47:47,103669.25,103651.42,103651.43,2.70342,4.79409,2071215245.7906487,104976.25,102811.32,0.232,239.58,-0.00999999999476131,0.00232,-9.646061869610623e-06,bullish
2025-05-14 20:47:49,103670.14,103670.13,103670.14,4.35556,1.02184,2071325702.9602945,104976.25,102811.32,0.217,224.95,-0.00999999999476131,0.00217,-9.645979058927972e-06,bullish
2025-05-14 20:47:51,103670.13,103675.31,103675.32,0.91847,4.44009,2071289311.3947773,104976.25,102811.32,0.217,224.95,-0.010000000009313226,0.00217,-9.64598000341393e-06,bullish
2025-05-14 20:47:53,103675.32,103670.13,103670.14,0.85355,6.69708,2071387089.1992056,104976.25,102811.32,0.222,230.15,-0.00999999999476131,0.00222,-9.645497110364655e-06,bullish
2025-05-14 20:47:55,103651.42,103643.13,103643.14,0.01322,9.20647,2071994727.5070922,104976.25,102811.32,0.185,191.43,-0.00999999999476131,0.00185,-9.647721174260142e-06,bullish
2025-05-14 20:47:57,103642.28,103636.02,103636.03,1.39994,3.42151,2072051698.2939188,104976.25,102811.32,0.176,182.29,-0.00999999999476131,0.0017599999999999998,-9.648571986993446e-06,bullish
2025-05-14 20:47:59,103634.89,103624.54,103624.55,0.01558,8.19221,2072094688.27472,104976.25,102811.32,0.169,174.9,-0.010000000009313226,0.00169,-9.649260021710088e-06,bullish
2025-05-14 20:48:01,103624.55,103604.33,103604.34,2.62894,2.61202,2072071852.3579535,104976.25,102811.32,0.159,164.56,-0.00999999999476131,0.00159,-9.65022284271566e-06,bullish
2025-05-14 20:48:03,103614.69,103614.69,103614.7,0.56516,4.7622,2072061294.2135527,104976.25,102811.32,0.119,122.95,-0.00999999999476131,0.0011899999999999999,-9.651141160352177e-06,bullish
2025-05-14 20:48:05,103608.86,103608.86,103608.87,3.51885,1.60133,2072080425.809302,104976.25,102811.32,0.113,117.11,-0.00999999999476131,0.00113,-9.651684223493349e-06,bullish
2025-05-14 20:48:07,103622.0,103621.99,103622.0,0.20898,3.45169,2072094725.830097,104976.25,102811.32,0.126,130.26,-0.00999999999476131,0.00126,-9.65046032190202e-06,bullish
2025-05-14 20:48:09,103623.28,103623.28,103623.29,5.82826,1.06549,2072109420.185675,104976.25,102811.32,0.127,131.53,-0.00999999999476131,0.00127,-9.650341115202405e-06,bullish
2025-05-14 20:48:11,103623.28,103623.28,103623.29,3.30578,2.24833,2072115529.8841403,104976.25,102811.32,0.127,131.53,-0.00999999999476131,0.00127,-9.650341115202405e-06,bullish
2025-05-14 20:48:14,103608.86,103604.6,103604.61,0.18674,8.49859,2071910588.2575586,104976.25,102811.32,0.15,155.17,-0.00999999999476131,0.0015,-9.651684223493349e-06,bullish
2025-05-14 20:48:16,103600.0,103600.0,103600.01,0.19198,7.45645,2071931104.968405,104976.25,102811.32,0.141,146.31,-0.00999999999476131,0.0014099999999999998,-9.652509647453004e-06,bullish
2025-05-14 20:48:18,103600.0,103580.0,103580.01,0.02182,0.42546,2071925034.9478605,104976.25,102811.32,0.141,146.32,-0.00999999999476131,0.0014099999999999998,-9.652509647453004e-06,bullish
2025-05-14 20:48:20,103560.89,103569.64,103569.65,4.01423,0.36526,2071986402.7035053,104976.25,102811.32,0.107,110.88,-0.00999999999476131,0.00107,-9.656154939148661e-06,bullish
2025-05-14 20:48:22,103579.15,103569.91,103569.92,2.48016,2.08502,2072095801.3004208,104976.25,102811.32,0.128,132.71,-0.00999999999476131,0.00128,-9.654452652644196e-06,bullish
2025-05-14 20:48:24,103551.03,103551.03,103551.04,2.82326,1.10896,2072131528.9767013,104976.25,102811.32,0.082,85.28,-0.00999999999476131,0.00082,-9.657074386185546e-06,bullish
2025-05-14 20:48:26,103551.03,103569.83,103569.84,3.52203,0.9138,2072082620.4256804,104976.25,102811.32,0.066,68.4,-0.00999999999476131,0.00066,-9.657074386185546e-06,bullish
2025-05-14 20:48:28,103579.88,103584.48,103584.49,3.17153,2.02248,2072206353.8127277,104976.25,102811.32,0.094,97.24,-0.010000000009313226,0.00094,-9.654384624999784e-06,bullish
2025-05-14 20:48:30,103584.48,103584.48,103584.49,2.10844,1.2287,2072132299.5917232,104976.25,102811.32,0.093,96.68,-0.010000000009313226,0.0009299999999999999,-9.653955891184881e-06,bullish
2025-05-14 20:48:32,103587.88,103588.07,103588.08,0.18745,4.04549,2072111869.5739858,104976.25,102811.32,0.085,87.89,-0.00999999999476131,0.0008500000000000001,-9.653639011399122e-06,bullish
2025-05-14 20:48:34,103559.36,103559.36,103559.37,2.69377,2.67121,2072122832.6758497,104976.25,102811.32,0.053,55.36,-0.00999999999476131,0.00053,-9.656297600488561e-06,bullish
2025-05-14 20:48:36,103559.37,103567.32,103567.33,2.85369,1.8978,2072133775.759255,104976.25,102811.32,0.054,55.38,-0.00999999999476131,0.00054,-9.656296668047816e-06,bullish
2025-05-14 20:48:38,103567.32,103567.32,103567.33,2.65325,0.90755,2072146473.5868025,104976.25,102811.32,0.061,63.33,-0.00999999999476131,0.00061,-9.655555434630643e-06,bullish
2025-05-14 20:48:40,103573.52,103573.52,103573.53,2.81408,1.03887,2072177258.3783529,104976.25,102811.32,0.067,69.53,-0.00999999999476131,0.00067,-9.654977444776725e-06,bullish
2025-05-14 20:48:42,103573.52,103577.87,103577.88,4.12034,0.00731,2072252975.9856827,104976.25,102811.32,0.071,73.52,-0.010000000009313226,0.0007099999999999999,-9.654977458826567e-06,bullish
2025-05-14 20:48:44,103584.76,103584.75,103584.76,4.00829,1.27702,2072516677.412313,104976.25,102811.32,0.082,84.76,-0.00999999999476131,0.00082,-9.653929781525112e-06,bullish
2025-05-14 20:48:46,103586.12,103592.34,103592.35,1.74804,2.00293,2072491372.7384243,104976.25,102811.32,0.088,91.3,-0.010000000009313226,0.0008799999999999999,-9.65380304746739e-06,bullish
2025-05-14 20:48:48,103592.34,103582.15,103582.16,2.42889,1.63753,2072521565.038559,104976.25,102811.32,0.094,97.51,-0.010000000009313226,0.00094,-9.653223403693001e-06,bullish
2025-05-14 20:48:50,103582.15,103597.19,103597.2,5.19733,1.31488,2073144543.3060844,104976.25,102811.32,0.084,87.33,-0.00999999999476131,0.00084,-9.65417303537464e-06,bullish
2025-05-14 20:48:52,103602.55,103610.48,103610.49,0.06871,4.87564,2073191034.6386452,104976.25,102811.32,0.101,104.29,-0.010000000009313226,0.00101,-9.652272081443193e-06,bullish
2025-05-14 20:48:54,103610.48,103609.75,103609.76,2.21485,2.99183,2073089723.0218582,104976.25,102811.32,0.108,112.22,-0.00999999999476131,0.00108,-9.651533314739311e-06,bullish
2025-05-14 20:48:56,103609.75,103600.12,103600.13,2.67539,0.13201,2073112781.589707,104976.25,102811.32,0.108,111.49,-0.010000000009313226,0.00108,-9.651601330292975e-06,bullish
2025-05-14 20:48:58,103612.04,103612.04,103612.05,0.01043,4.92968,2072957301.6258242,104976.25,102811.32,0.143,148.07,-0.010000000009313226,0.0014299999999999998,-9.651388013703066e-06,bullish
2025-05-14 20:49:00,103600.12,103604.1,103604.11,2.01702,3.72897,2072960901.072519,104976.25,102811.32,0.125,129.06,-0.00999999999476131,0.00125,-9.652498466952847e-06,bullish
2025-05-14 20:49:03,103584.07,103551.04,103551.05,2.52321,5.03345,2073285368.5371935,104976.25,102811.32,0.109,113.01,-0.010000000009313226,0.00109,-9.653994102870476e-06,bullish
2025-05-14 20:49:05,103504.44,103514.79,103514.8,3.1997,1.53556,2073473910.3747897,104976.25,102811.32,0.002,2.54,-0.010000000009313226,2e-05,-9.661421296818982e-06,bullish
2025-05-14 20:49:07,103514.8,103514.79,103514.8,2.57949,2.23581,2073534637.9021373,104976.25,102811.32,0.012,12.91,-0.010000000009313226,0.00012,-9.660454359486012e-06,bullish
2025-05-14 20:49:09,103514.79,103505.8,103505.81,0.062,5.49948,2073532458.4170327,104976.25,102811.32,0.009,9.8,-0.00999999999476131,8.999999999999999e-05,-9.660455278672073e-06,bullish
2025-05-14 20:49:11,103500.01,103505.8,103505.81,6.15883,0.91274,2073786690.5003128,104976.25,102811.32,-0.005,-4.97,-0.00999999999476131,-5e-05,-9.661834810220125e-06,bearish
2025-05-14 20:49:13,103505.8,103505.8,103505.81,1.42608,3.53275,2073805209.7636988,104976.25,102811.32,-0.012,-12.7,-0.00999999999476131,-0.00012,-9.661294337864458e-06,bearish
2025-05-14 20:49:15,103500.0,103496.28,103496.29,0.00022,0.1437,2073038656.3991635,104976.25,102811.32,-0.013,-13.32,-0.00999999999476131,-0.00013,-9.661835743730734e-06,bearish
2025-05-14 20:49:18,103492.07,103493.12,103493.13,5.15689,0.96331,2073191381.6021907,104976.25,102811.32,-0.031,-31.73,-0.010000000009313226,-0.00031,-9.662576088499558e-06,bearish
2025-05-14 20:49:20,103499.99,103519.99,103520.0,6.22932,1.04397,2073183881.124548,104976.25,102811.32,0.005,4.67,-0.00999999999476131,5e-05,-9.661836677241525e-06,bullish
2025-05-14 20:49:22,103531.5,103531.49,103531.5,3.98202,1.02117,2072925262.314608,104976.25,102811.32,0.063,65.22,-0.00999999999476131,0.00063,-9.658896079706475e-06,bullish
2025-05-14 20:49:24,103541.54,103544.71,103544.72,2.52886,4.08586,2072937471.2210267,104976.25,102811.32,0.073,75.26,-0.00999999999476131,0.00073,-9.657959496025761e-06,bullish
